user, film, liked
2593, 172, 1
2593, 190, 1
2593, 246, 1
2593, 273, 1
2593, 281, 1
2593, 282, 1
2593, 301, 1
2593, 323, 1
2593, 337, 1
2593, 358, 1
2593, 359, 1
2593, 387, 1
2593, 400, 1
2593, 413, 1
2593, 441, 1
2593, 454, 1
2593, 462, 1
2593, 2, 0
2593, 9, 0
2593, 50, 0
2593, 74, 0
2593, 76, 0
2593, 94, 0
2593, 109, 0
2593, 110, 0
2593, 138, 0
2593, 149, 0
2593, 178, 0
2593, 185, 0
2593, 197, 0
2593, 212, 0
2593, 231, 0
2593, 238, 0
2593, 240, 0
2593, 320, 0
2593, 331, 0
2593, 363, 0
2593, 388, 0
2593, 396, 0
2593, 402, 0
2593, 419, 0
2593, 453, 0
2593, 465, 0
2593, 476, 0
2593, 484, 0
2594, 9, 1
2594, 13, 1
2594, 21, 1
2594, 29, 1
2594, 34, 1
2594, 50, 1
2594, 68, 1
2594, 84, 1
2594, 87, 1
2594, 107, 1
2594, 132, 1
2594, 149, 1
2594, 179, 1
2594, 188, 1
2594, 230, 1
2594, 256, 1
2594, 265, 1
2594, 348, 1
2594, 352, 1
2594, 356, 1
2594, 372, 1
2594, 385, 1
2594, 408, 1
2594, 413, 1
2594, 415, 1
2594, 446, 1
2594, 449, 1
2594, 20, 0
2594, 32, 0
2594, 37, 0
2594, 43, 0
2594, 62, 0
2594, 147, 0
2594, 168, 0
2594, 174, 0
2594, 229, 0
2594, 235, 0
2594, 293, 0
2594, 301, 0
2594, 305, 0
2594, 308, 0
2594, 310, 0
2594, 314, 0
2594, 319, 0
2594, 366, 0
2594, 380, 0
2594, 382, 0
2594, 471, 0
2594, 474, 0
2594, 482, 0
2595, 24, 1
2595, 48, 1
2595, 58, 1
2595, 89, 1
2595, 90, 1
2595, 108, 1
2595, 118, 1
2595, 169, 1
2595, 177, 1
2595, 227, 1
2595, 251, 1
2595, 258, 1
2595, 259, 1
2595, 288, 1
2595, 300, 1
2595, 316, 1
2595, 325, 1
2595, 343, 1
2595, 349, 1
2595, 370, 1
2595, 412, 1
2595, 438, 1
2595, 488, 1
2595, 490, 1
2595, 32, 0
2595, 41, 0
2595, 51, 0
2595, 102, 0
2595, 129, 0
2595, 132, 0
2595, 139, 0
2595, 144, 0
2595, 155, 0
2595, 160, 0
2595, 164, 0
2595, 170, 0
2595, 188, 0
2595, 191, 0
2595, 247, 0
2595, 294, 0
2595, 353, 0
2595, 364, 0
2595, 378, 0
2595, 379, 0
2595, 384, 0
2595, 424, 0
2595, 440, 0
2595, 457, 0
2595, 467, 0
2595, 499, 0
2596, 69, 1
2596, 94, 1
2596, 97, 1
2596, 111, 1
2596, 163, 1
2596, 173, 1
2596, 193, 1
2596, 197, 1
2596, 204, 1
2596, 222, 1
2596, 228, 1
2596, 241, 1
2596, 245, 1
2596, 314, 1
2596, 315, 1
2596, 326, 1
2596, 333, 1
2596, 399, 1
2596, 414, 1
2596, 426, 1
2596, 432, 1
2596, 435, 1
2596, 444, 1
2596, 484, 1
2596, 4, 0
2596, 5, 0
2596, 20, 0
2596, 27, 0
2596, 41, 0
2596, 102, 0
2596, 138, 0
2596, 165, 0
2596, 178, 0
2596, 184, 0
2596, 205, 0
2596, 305, 0
2596, 325, 0
2596, 343, 0
2596, 346, 0
2596, 358, 0
2596, 398, 0
2596, 406, 0
2596, 413, 0
2596, 424, 0
2596, 434, 0
2596, 457, 0
2596, 459, 0
2596, 467, 0
2596, 481, 0
2596, 498, 0
2597, 16, 1
2597, 38, 1
2597, 57, 1
2597, 76, 1
2597, 90, 1
2597, 117, 1
2597, 125, 1
2597, 133, 1
2597, 141, 1
2597, 158, 1
2597, 187, 1
2597, 194, 1
2597, 201, 1
2597, 203, 1
2597, 206, 1
2597, 226, 1
2597, 270, 1
2597, 314, 1
2597, 328, 1
2597, 330, 1
2597, 374, 1
2597, 377, 1
2597, 379, 1
2597, 410, 1
2597, 411, 1
2597, 413, 1
2597, 444, 1
2597, 445, 1
2597, 471, 1
2597, 129, 0
2597, 140, 0
2597, 160, 0
2597, 256, 0
2597, 260, 0
2597, 271, 0
2597, 292, 0
2597, 309, 0
2597, 312, 0
2597, 315, 0
2597, 344, 0
2597, 346, 0
2597, 355, 0
2597, 358, 0
2597, 392, 0
2597, 400, 0
2597, 427, 0
2597, 436, 0
2597, 440, 0
2597, 451, 0
2597, 487, 0
2598, 51, 1
2598, 66, 1
2598, 78, 1
2598, 85, 1
2598, 106, 1
2598, 117, 1
2598, 129, 1
2598, 134, 1
2598, 143, 1
2598, 145, 1
2598, 150, 1
2598, 155, 1
2598, 158, 1
2598, 174, 1
2598, 189, 1
2598, 201, 1
2598, 217, 1
2598, 243, 1
2598, 281, 1
2598, 314, 1
2598, 315, 1
2598, 365, 1
2598, 379, 1
2598, 380, 1
2598, 400, 1
2598, 449, 1
2598, 465, 1
2598, 478, 1
2598, 25, 0
2598, 38, 0
2598, 54, 0
2598, 138, 0
2598, 182, 0
2598, 209, 0
2598, 214, 0
2598, 224, 0
2598, 237, 0
2598, 275, 0
2598, 287, 0
2598, 329, 0
2598, 349, 0
2598, 359, 0
2598, 387, 0
2598, 396, 0
2598, 397, 0
2598, 434, 0
2598, 447, 0
2598, 460, 0
2598, 485, 0
2598, 499, 0
2599, 4, 1
2599, 35, 1
2599, 103, 1
2599, 114, 1
2599, 132, 1
2599, 137, 1
2599, 142, 1
2599, 169, 1
2599, 179, 1
2599, 221, 1
2599, 229, 1
2599, 233, 1
2599, 242, 1
2599, 273, 1
2599, 336, 1
2599, 378, 1
2599, 417, 1
2599, 421, 1
2599, 428, 1
2599, 437, 1
2599, 447, 1
2599, 466, 1
2599, 469, 1
2599, 472, 1
2599, 2, 0
2599, 3, 0
2599, 18, 0
2599, 37, 0
2599, 42, 0
2599, 60, 0
2599, 71, 0
2599, 89, 0
2599, 95, 0
2599, 97, 0
2599, 110, 0
2599, 111, 0
2599, 144, 0
2599, 315, 0
2599, 317, 0
2599, 360, 0
2599, 397, 0
2599, 406, 0
2599, 407, 0
2599, 449, 0
2599, 452, 0
2599, 477, 0
2599, 486, 0
2599, 489, 0
2599, 490, 0
2599, 500, 0
2600, 8, 1
2600, 11, 1
2600, 16, 1
2600, 44, 1
2600, 56, 1
2600, 78, 1
2600, 133, 1
2600, 148, 1
2600, 155, 1
2600, 221, 1
2600, 251, 1
2600, 294, 1
2600, 339, 1
2600, 350, 1
2600, 375, 1
2600, 383, 1
2600, 394, 1
2600, 418, 1
2600, 436, 1
2600, 446, 1
2600, 464, 1
2600, 484, 1
2600, 499, 1
2600, 31, 0
2600, 47, 0
2600, 48, 0
2600, 69, 0
2600, 70, 0
2600, 113, 0
2600, 119, 0
2600, 161, 0
2600, 164, 0
2600, 183, 0
2600, 194, 0
2600, 217, 0
2600, 239, 0
2600, 260, 0
2600, 303, 0
2600, 304, 0
2600, 306, 0
2600, 313, 0
2600, 351, 0
2600, 378, 0
2600, 398, 0
2600, 408, 0
2600, 427, 0
2600, 439, 0
2600, 448, 0
2600, 468, 0
2600, 497, 0
2601, 17, 1
2601, 53, 1
2601, 79, 1
2601, 83, 1
2601, 85, 1
2601, 128, 1
2601, 152, 1
2601, 158, 1
2601, 162, 1
2601, 183, 1
2601, 207, 1
2601, 243, 1
2601, 250, 1
2601, 265, 1
2601, 267, 1
2601, 300, 1
2601, 349, 1
2601, 353, 1
2601, 389, 1
2601, 500, 1
2601, 8, 0
2601, 34, 0
2601, 45, 0
2601, 72, 0
2601, 96, 0
2601, 105, 0
2601, 112, 0
2601, 145, 0
2601, 159, 0
2601, 160, 0
2601, 205, 0
2601, 206, 0
2601, 215, 0
2601, 233, 0
2601, 257, 0
2601, 260, 0
2601, 282, 0
2601, 285, 0
2601, 309, 0
2601, 378, 0
2601, 381, 0
2601, 382, 0
2601, 454, 0
2601, 460, 0
2601, 468, 0
2601, 469, 0
2601, 475, 0
2601, 492, 0
2601, 493, 0
2601, 495, 0
2602, 18, 1
2602, 54, 1
2602, 78, 1
2602, 134, 1
2602, 156, 1
2602, 172, 1
2602, 190, 1
2602, 239, 1
2602, 270, 1
2602, 281, 1
2602, 285, 1
2602, 286, 1
2602, 309, 1
2602, 328, 1
2602, 340, 1
2602, 397, 1
2602, 401, 1
2602, 402, 1
2602, 438, 1
2602, 447, 1
2602, 453, 1
2602, 459, 1
2602, 483, 1
2602, 486, 1
2602, 493, 1
2602, 2, 0
2602, 40, 0
2602, 41, 0
2602, 74, 0
2602, 130, 0
2602, 144, 0
2602, 149, 0
2602, 159, 0
2602, 162, 0
2602, 163, 0
2602, 164, 0
2602, 211, 0
2602, 225, 0
2602, 249, 0
2602, 253, 0
2602, 323, 0
2602, 348, 0
2602, 371, 0
2602, 373, 0
2602, 379, 0
2602, 388, 0
2602, 404, 0
2602, 405, 0
2602, 470, 0
2602, 479, 0
2603, 41, 1
2603, 50, 1
2603, 53, 1
2603, 66, 1
2603, 69, 1
2603, 78, 1
2603, 110, 1
2603, 134, 1
2603, 136, 1
2603, 138, 1
2603, 145, 1
2603, 198, 1
2603, 278, 1
2603, 281, 1
2603, 317, 1
2603, 350, 1
2603, 355, 1
2603, 360, 1
2603, 374, 1
2603, 377, 1
2603, 458, 1
2603, 465, 1
2603, 466, 1
2603, 477, 1
2603, 40, 0
2603, 102, 0
2603, 103, 0
2603, 122, 0
2603, 142, 0
2603, 149, 0
2603, 159, 0
2603, 160, 0
2603, 164, 0
2603, 180, 0
2603, 188, 0
2603, 213, 0
2603, 226, 0
2603, 253, 0
2603, 284, 0
2603, 301, 0
2603, 353, 0
2603, 364, 0
2603, 376, 0
2603, 381, 0
2603, 390, 0
2603, 395, 0
2603, 433, 0
2603, 435, 0
2603, 441, 0
2603, 497, 0
2604, 23, 1
2604, 24, 1
2604, 45, 1
2604, 56, 1
2604, 57, 1
2604, 69, 1
2604, 102, 1
2604, 153, 1
2604, 159, 1
2604, 176, 1
2604, 204, 1
2604, 241, 1
2604, 252, 1
2604, 261, 1
2604, 321, 1
2604, 361, 1
2604, 368, 1
2604, 381, 1
2604, 394, 1
2604, 407, 1
2604, 437, 1
2604, 439, 1
2604, 470, 1
2604, 500, 1
2604, 15, 0
2604, 29, 0
2604, 49, 0
2604, 70, 0
2604, 73, 0
2604, 108, 0
2604, 135, 0
2604, 167, 0
2604, 183, 0
2604, 184, 0
2604, 191, 0
2604, 197, 0
2604, 198, 0
2604, 222, 0
2604, 277, 0
2604, 308, 0
2604, 342, 0
2604, 356, 0
2604, 372, 0
2604, 444, 0
2604, 448, 0
2604, 453, 0
2604, 457, 0
2604, 458, 0
2604, 473, 0
2604, 483, 0
2605, 17, 1
2605, 54, 1
2605, 90, 1
2605, 128, 1
2605, 136, 1
2605, 143, 1
2605, 152, 1
2605, 183, 1
2605, 191, 1
2605, 209, 1
2605, 218, 1
2605, 234, 1
2605, 243, 1
2605, 264, 1
2605, 277, 1
2605, 294, 1
2605, 372, 1
2605, 375, 1
2605, 376, 1
2605, 382, 1
2605, 423, 1
2605, 429, 1
2605, 430, 1
2605, 443, 1
2605, 10, 0
2605, 23, 0
2605, 27, 0
2605, 47, 0
2605, 72, 0
2605, 74, 0
2605, 132, 0
2605, 161, 0
2605, 164, 0
2605, 175, 0
2605, 176, 0
2605, 195, 0
2605, 204, 0
2605, 205, 0
2605, 215, 0
2605, 221, 0
2605, 247, 0
2605, 263, 0
2605, 270, 0
2605, 279, 0
2605, 318, 0
2605, 330, 0
2605, 348, 0
2605, 410, 0
2605, 422, 0
2605, 470, 0
2606, 39, 1
2606, 62, 1
2606, 64, 1
2606, 85, 1
2606, 91, 1
2606, 116, 1
2606, 129, 1
2606, 139, 1
2606, 172, 1
2606, 185, 1
2606, 189, 1
2606, 204, 1
2606, 232, 1
2606, 251, 1
2606, 271, 1
2606, 289, 1
2606, 290, 1
2606, 319, 1
2606, 321, 1
2606, 322, 1
2606, 326, 1
2606, 427, 1
2606, 442, 1
2606, 465, 1
2606, 496, 1
2606, 3, 0
2606, 45, 0
2606, 46, 0
2606, 53, 0
2606, 95, 0
2606, 138, 0
2606, 186, 0
2606, 195, 0
2606, 205, 0
2606, 209, 0
2606, 222, 0
2606, 248, 0
2606, 282, 0
2606, 291, 0
2606, 301, 0
2606, 324, 0
2606, 325, 0
2606, 344, 0
2606, 352, 0
2606, 353, 0
2606, 430, 0
2606, 438, 0
2606, 457, 0
2606, 469, 0
2606, 486, 0
2607, 22, 1
2607, 24, 1
2607, 92, 1
2607, 108, 1
2607, 147, 1
2607, 151, 1
2607, 156, 1
2607, 186, 1
2607, 189, 1
2607, 202, 1
2607, 231, 1
2607, 252, 1
2607, 267, 1
2607, 273, 1
2607, 299, 1
2607, 321, 1
2607, 328, 1
2607, 336, 1
2607, 340, 1
2607, 347, 1
2607, 352, 1
2607, 369, 1
2607, 370, 1
2607, 418, 1
2607, 422, 1
2607, 427, 1
2607, 429, 1
2607, 439, 1
2607, 465, 1
2607, 481, 1
2607, 493, 1
2607, 500, 1
2607, 33, 0
2607, 46, 0
2607, 85, 0
2607, 109, 0
2607, 123, 0
2607, 124, 0
2607, 139, 0
2607, 161, 0
2607, 213, 0
2607, 248, 0
2607, 257, 0
2607, 264, 0
2607, 284, 0
2607, 314, 0
2607, 315, 0
2607, 337, 0
2607, 356, 0
2607, 430, 0
2608, 23, 1
2608, 33, 1
2608, 56, 1
2608, 65, 1
2608, 69, 1
2608, 117, 1
2608, 122, 1
2608, 150, 1
2608, 154, 1
2608, 160, 1
2608, 206, 1
2608, 215, 1
2608, 224, 1
2608, 251, 1
2608, 277, 1
2608, 288, 1
2608, 332, 1
2608, 335, 1
2608, 338, 1
2608, 359, 1
2608, 366, 1
2608, 385, 1
2608, 400, 1
2608, 401, 1
2608, 413, 1
2608, 415, 1
2608, 439, 1
2608, 441, 1
2608, 486, 1
2608, 25, 0
2608, 61, 0
2608, 148, 0
2608, 170, 0
2608, 210, 0
2608, 214, 0
2608, 240, 0
2608, 244, 0
2608, 254, 0
2608, 267, 0
2608, 365, 0
2608, 377, 0
2608, 402, 0
2608, 414, 0
2608, 418, 0
2608, 429, 0
2608, 444, 0
2608, 452, 0
2608, 453, 0
2608, 463, 0
2608, 477, 0
2609, 5, 1
2609, 6, 1
2609, 11, 1
2609, 46, 1
2609, 115, 1
2609, 126, 1
2609, 128, 1
2609, 137, 1
2609, 146, 1
2609, 186, 1
2609, 195, 1
2609, 210, 1
2609, 216, 1
2609, 244, 1
2609, 280, 1
2609, 308, 1
2609, 312, 1
2609, 324, 1
2609, 359, 1
2609, 376, 1
2609, 386, 1
2609, 418, 1
2609, 444, 1
2609, 466, 1
2609, 475, 1
2609, 51, 0
2609, 65, 0
2609, 84, 0
2609, 99, 0
2609, 130, 0
2609, 143, 0
2609, 145, 0
2609, 167, 0
2609, 193, 0
2609, 197, 0
2609, 207, 0
2609, 217, 0
2609, 241, 0
2609, 300, 0
2609, 369, 0
2609, 371, 0
2609, 379, 0
2609, 382, 0
2609, 399, 0
2609, 419, 0
2609, 435, 0
2609, 452, 0
2609, 461, 0
2609, 484, 0
2609, 489, 0
2610, 50, 1
2610, 51, 1
2610, 109, 1
2610, 122, 1
2610, 127, 1
2610, 146, 1
2610, 167, 1
2610, 192, 1
2610, 198, 1
2610, 217, 1
2610, 221, 1
2610, 271, 1
2610, 279, 1
2610, 283, 1
2610, 303, 1
2610, 333, 1
2610, 337, 1
2610, 350, 1
2610, 355, 1
2610, 363, 1
2610, 456, 1
2610, 478, 1
2610, 3, 0
2610, 5, 0
2610, 20, 0
2610, 47, 0
2610, 48, 0
2610, 57, 0
2610, 70, 0
2610, 81, 0
2610, 82, 0
2610, 93, 0
2610, 110, 0
2610, 126, 0
2610, 136, 0
2610, 172, 0
2610, 182, 0
2610, 200, 0
2610, 211, 0
2610, 226, 0
2610, 232, 0
2610, 274, 0
2610, 324, 0
2610, 328, 0
2610, 345, 0
2610, 370, 0
2610, 428, 0
2610, 454, 0
2610, 486, 0
2610, 489, 0
2611, 56, 1
2611, 77, 1
2611, 86, 1
2611, 179, 1
2611, 186, 1
2611, 187, 1
2611, 195, 1
2611, 234, 1
2611, 279, 1
2611, 282, 1
2611, 289, 1
2611, 312, 1
2611, 319, 1
2611, 323, 1
2611, 338, 1
2611, 363, 1
2611, 364, 1
2611, 384, 1
2611, 393, 1
2611, 395, 1
2611, 493, 1
2611, 497, 1
2611, 17, 0
2611, 29, 0
2611, 42, 0
2611, 85, 0
2611, 91, 0
2611, 110, 0
2611, 113, 0
2611, 151, 0
2611, 152, 0
2611, 178, 0
2611, 198, 0
2611, 249, 0
2611, 252, 0
2611, 276, 0
2611, 278, 0
2611, 317, 0
2611, 345, 0
2611, 346, 0
2611, 353, 0
2611, 356, 0
2611, 365, 0
2611, 376, 0
2611, 399, 0
2611, 443, 0
2611, 448, 0
2611, 451, 0
2611, 479, 0
2611, 486, 0
2612, 12, 1
2612, 14, 1
2612, 35, 1
2612, 43, 1
2612, 47, 1
2612, 87, 1
2612, 90, 1
2612, 115, 1
2612, 191, 1
2612, 206, 1
2612, 246, 1
2612, 263, 1
2612, 280, 1
2612, 305, 1
2612, 335, 1
2612, 336, 1
2612, 337, 1
2612, 384, 1
2612, 408, 1
2612, 438, 1
2612, 454, 1
2612, 475, 1
2612, 481, 1
2612, 50, 0
2612, 84, 0
2612, 118, 0
2612, 124, 0
2612, 139, 0
2612, 151, 0
2612, 160, 0
2612, 174, 0
2612, 201, 0
2612, 222, 0
2612, 229, 0
2612, 233, 0
2612, 271, 0
2612, 290, 0
2612, 315, 0
2612, 319, 0
2612, 331, 0
2612, 341, 0
2612, 371, 0
2612, 375, 0
2612, 383, 0
2612, 391, 0
2612, 394, 0
2612, 400, 0
2612, 452, 0
2612, 463, 0
2612, 494, 0
2613, 16, 1
2613, 20, 1
2613, 28, 1
2613, 47, 1
2613, 78, 1
2613, 82, 1
2613, 89, 1
2613, 95, 1
2613, 126, 1
2613, 211, 1
2613, 276, 1
2613, 287, 1
2613, 290, 1
2613, 349, 1
2613, 361, 1
2613, 376, 1
2613, 395, 1
2613, 405, 1
2613, 493, 1
2613, 5, 0
2613, 8, 0
2613, 21, 0
2613, 27, 0
2613, 32, 0
2613, 45, 0
2613, 129, 0
2613, 142, 0
2613, 153, 0
2613, 158, 0
2613, 161, 0
2613, 176, 0
2613, 191, 0
2613, 205, 0
2613, 214, 0
2613, 225, 0
2613, 227, 0
2613, 236, 0
2613, 239, 0
2613, 257, 0
2613, 272, 0
2613, 285, 0
2613, 288, 0
2613, 330, 0
2613, 331, 0
2613, 336, 0
2613, 374, 0
2613, 433, 0
2613, 466, 0
2613, 468, 0
2613, 475, 0
2614, 6, 1
2614, 16, 1
2614, 28, 1
2614, 43, 1
2614, 69, 1
2614, 79, 1
2614, 96, 1
2614, 101, 1
2614, 108, 1
2614, 141, 1
2614, 179, 1
2614, 214, 1
2614, 232, 1
2614, 236, 1
2614, 241, 1
2614, 245, 1
2614, 281, 1
2614, 309, 1
2614, 329, 1
2614, 347, 1
2614, 361, 1
2614, 370, 1
2614, 372, 1
2614, 380, 1
2614, 406, 1
2614, 456, 1
2614, 484, 1
2614, 49, 0
2614, 65, 0
2614, 77, 0
2614, 93, 0
2614, 111, 0
2614, 134, 0
2614, 142, 0
2614, 158, 0
2614, 160, 0
2614, 186, 0
2614, 211, 0
2614, 215, 0
2614, 226, 0
2614, 253, 0
2614, 296, 0
2614, 328, 0
2614, 385, 0
2614, 388, 0
2614, 390, 0
2614, 417, 0
2614, 429, 0
2614, 449, 0
2614, 488, 0
2615, 4, 1
2615, 16, 1
2615, 30, 1
2615, 35, 1
2615, 57, 1
2615, 59, 1
2615, 61, 1
2615, 69, 1
2615, 86, 1
2615, 87, 1
2615, 90, 1
2615, 143, 1
2615, 153, 1
2615, 160, 1
2615, 163, 1
2615, 170, 1
2615, 221, 1
2615, 243, 1
2615, 271, 1
2615, 272, 1
2615, 283, 1
2615, 297, 1
2615, 314, 1
2615, 333, 1
2615, 362, 1
2615, 381, 1
2615, 402, 1
2615, 414, 1
2615, 420, 1
2615, 478, 1
2615, 479, 1
2615, 480, 1
2615, 484, 1
2615, 32, 0
2615, 38, 0
2615, 43, 0
2615, 48, 0
2615, 63, 0
2615, 131, 0
2615, 142, 0
2615, 269, 0
2615, 288, 0
2615, 330, 0
2615, 339, 0
2615, 345, 0
2615, 367, 0
2615, 388, 0
2615, 438, 0
2615, 469, 0
2615, 488, 0
2616, 1, 1
2616, 9, 1
2616, 43, 1
2616, 49, 1
2616, 51, 1
2616, 79, 1
2616, 86, 1
2616, 135, 1
2616, 143, 1
2616, 151, 1
2616, 199, 1
2616, 200, 1
2616, 211, 1
2616, 235, 1
2616, 239, 1
2616, 250, 1
2616, 254, 1
2616, 269, 1
2616, 282, 1
2616, 320, 1
2616, 321, 1
2616, 325, 1
2616, 354, 1
2616, 357, 1
2616, 423, 1
2616, 445, 1
2616, 451, 1
2616, 452, 1
2616, 481, 1
2616, 485, 1
2616, 13, 0
2616, 23, 0
2616, 30, 0
2616, 88, 0
2616, 93, 0
2616, 100, 0
2616, 208, 0
2616, 255, 0
2616, 268, 0
2616, 296, 0
2616, 305, 0
2616, 323, 0
2616, 358, 0
2616, 390, 0
2616, 415, 0
2616, 450, 0
2616, 470, 0
2616, 475, 0
2616, 480, 0
2616, 498, 0
2617, 14, 1
2617, 22, 1
2617, 39, 1
2617, 104, 1
2617, 124, 1
2617, 129, 1
2617, 132, 1
2617, 203, 1
2617, 241, 1
2617, 284, 1
2617, 305, 1
2617, 318, 1
2617, 395, 1
2617, 407, 1
2617, 410, 1
2617, 415, 1
2617, 425, 1
2617, 433, 1
2617, 435, 1
2617, 474, 1
2617, 15, 0
2617, 71, 0
2617, 72, 0
2617, 82, 0
2617, 118, 0
2617, 143, 0
2617, 149, 0
2617, 152, 0
2617, 178, 0
2617, 189, 0
2617, 191, 0
2617, 197, 0
2617, 212, 0
2617, 240, 0
2617, 244, 0
2617, 258, 0
2617, 259, 0
2617, 276, 0
2617, 316, 0
2617, 342, 0
2617, 352, 0
2617, 371, 0
2617, 382, 0
2617, 388, 0
2617, 405, 0
2617, 432, 0
2617, 451, 0
2617, 456, 0
2617, 477, 0
2617, 483, 0
2618, 42, 1
2618, 43, 1
2618, 54, 1
2618, 55, 1
2618, 70, 1
2618, 84, 1
2618, 97, 1
2618, 120, 1
2618, 126, 1
2618, 167, 1
2618, 207, 1
2618, 223, 1
2618, 237, 1
2618, 313, 1
2618, 354, 1
2618, 377, 1
2618, 406, 1
2618, 419, 1
2618, 424, 1
2618, 431, 1
2618, 452, 1
2618, 458, 1
2618, 471, 1
2618, 476, 1
2618, 477, 1
2618, 7, 0
2618, 8, 0
2618, 10, 0
2618, 30, 0
2618, 41, 0
2618, 75, 0
2618, 122, 0
2618, 150, 0
2618, 153, 0
2618, 182, 0
2618, 206, 0
2618, 242, 0
2618, 263, 0
2618, 277, 0
2618, 291, 0
2618, 304, 0
2618, 311, 0
2618, 326, 0
2618, 330, 0
2618, 358, 0
2618, 367, 0
2618, 437, 0
2618, 442, 0
2618, 472, 0
2618, 492, 0
2619, 9, 1
2619, 34, 1
2619, 47, 1
2619, 59, 1
2619, 60, 1
2619, 87, 1
2619, 106, 1
2619, 110, 1
2619, 125, 1
2619, 128, 1
2619, 152, 1
2619, 155, 1
2619, 166, 1
2619, 170, 1
2619, 196, 1
2619, 210, 1
2619, 238, 1
2619, 264, 1
2619, 266, 1
2619, 270, 1
2619, 275, 1
2619, 327, 1
2619, 365, 1
2619, 404, 1
2619, 443, 1
2619, 4, 0
2619, 38, 0
2619, 75, 0
2619, 124, 0
2619, 153, 0
2619, 180, 0
2619, 192, 0
2619, 194, 0
2619, 202, 0
2619, 205, 0
2619, 215, 0
2619, 252, 0
2619, 291, 0
2619, 295, 0
2619, 338, 0
2619, 373, 0
2619, 386, 0
2619, 395, 0
2619, 401, 0
2619, 439, 0
2619, 440, 0
2619, 472, 0
2619, 488, 0
2619, 494, 0
2619, 499, 0
2620, 50, 1
2620, 59, 1
2620, 61, 1
2620, 113, 1
2620, 167, 1
2620, 172, 1
2620, 173, 1
2620, 174, 1
2620, 184, 1
2620, 209, 1
2620, 222, 1
2620, 230, 1
2620, 254, 1
2620, 310, 1
2620, 347, 1
2620, 355, 1
2620, 365, 1
2620, 374, 1
2620, 409, 1
2620, 430, 1
2620, 438, 1
2620, 465, 1
2620, 480, 1
2620, 494, 1
2620, 498, 1
2620, 39, 0
2620, 47, 0
2620, 119, 0
2620, 151, 0
2620, 165, 0
2620, 170, 0
2620, 188, 0
2620, 192, 0
2620, 194, 0
2620, 248, 0
2620, 249, 0
2620, 257, 0
2620, 264, 0
2620, 290, 0
2620, 298, 0
2620, 332, 0
2620, 379, 0
2620, 381, 0
2620, 399, 0
2620, 404, 0
2620, 413, 0
2620, 437, 0
2620, 440, 0
2620, 464, 0
2620, 499, 0
2621, 14, 1
2621, 26, 1
2621, 49, 1
2621, 51, 1
2621, 68, 1
2621, 130, 1
2621, 147, 1
2621, 157, 1
2621, 166, 1
2621, 168, 1
2621, 190, 1
2621, 196, 1
2621, 209, 1
2621, 235, 1
2621, 236, 1
2621, 238, 1
2621, 252, 1
2621, 281, 1
2621, 287, 1
2621, 310, 1
2621, 326, 1
2621, 351, 1
2621, 374, 1
2621, 381, 1
2621, 402, 1
2621, 433, 1
2621, 435, 1
2621, 464, 1
2621, 478, 1
2621, 488, 1
2621, 497, 1
2621, 47, 0
2621, 50, 0
2621, 61, 0
2621, 94, 0
2621, 100, 0
2621, 109, 0
2621, 110, 0
2621, 140, 0
2621, 154, 0
2621, 177, 0
2621, 212, 0
2621, 265, 0
2621, 291, 0
2621, 307, 0
2621, 390, 0
2621, 395, 0
2621, 432, 0
2621, 458, 0
2621, 477, 0
2622, 4, 1
2622, 10, 1
2622, 58, 1
2622, 71, 1
2622, 75, 1
2622, 92, 1
2622, 111, 1
2622, 127, 1
2622, 160, 1
2622, 172, 1
2622, 227, 1
2622, 228, 1
2622, 235, 1
2622, 255, 1
2622, 263, 1
2622, 273, 1
2622, 326, 1
2622, 328, 1
2622, 332, 1
2622, 338, 1
2622, 362, 1
2622, 364, 1
2622, 367, 1
2622, 386, 1
2622, 415, 1
2622, 459, 1
2622, 468, 1
2622, 480, 1
2622, 498, 1
2622, 1, 0
2622, 31, 0
2622, 59, 0
2622, 133, 0
2622, 178, 0
2622, 187, 0
2622, 197, 0
2622, 216, 0
2622, 223, 0
2622, 259, 0
2622, 288, 0
2622, 294, 0
2622, 308, 0
2622, 310, 0
2622, 396, 0
2622, 399, 0
2622, 419, 0
2622, 427, 0
2622, 442, 0
2622, 458, 0
2622, 460, 0
2623, 18, 1
2623, 69, 1
2623, 135, 1
2623, 142, 1
2623, 163, 1
2623, 165, 1
2623, 170, 1
2623, 172, 1
2623, 205, 1
2623, 215, 1
2623, 239, 1
2623, 327, 1
2623, 333, 1
2623, 337, 1
2623, 350, 1
2623, 362, 1
2623, 387, 1
2623, 425, 1
2623, 468, 1
2623, 474, 1
2623, 488, 1
2623, 48, 0
2623, 62, 0
2623, 70, 0
2623, 82, 0
2623, 108, 0
2623, 114, 0
2623, 126, 0
2623, 129, 0
2623, 146, 0
2623, 152, 0
2623, 188, 0
2623, 191, 0
2623, 192, 0
2623, 199, 0
2623, 204, 0
2623, 220, 0
2623, 222, 0
2623, 230, 0
2623, 250, 0
2623, 265, 0
2623, 269, 0
2623, 278, 0
2623, 317, 0
2623, 389, 0
2623, 400, 0
2623, 436, 0
2623, 438, 0
2623, 483, 0
2623, 490, 0
2624, 6, 1
2624, 28, 1
2624, 31, 1
2624, 78, 1
2624, 99, 1
2624, 166, 1
2624, 204, 1
2624, 243, 1
2624, 247, 1
